Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
Booming China Is Buying Up World's Coal: [Foreign Desk],"[...] not only are the pollutants that developed countries have tried to reduce finding their way into the atmosphere anyway, but ships chugging halfway around the globe are spewing still more. [...] the rush to feed this new Asian market has helped double the price of coal over the past five years, leading to a renaissance of mining and exploration in many parts of the world.",807604657,Newspapers,"Rosenthal, Elisabeth", NYTIAO,," Copyright New York Times Company Nov 22, 2010", News," Nov 22, 2010",0362-4331, English, English, A.1," New York, N.Y.","Nov 22, 2010",New York Times,2010,https://search.proquest.com/docview/807604657?accountid=14902, A.1," Coal industry , Coal-fired power plants , International trade , Mines , Industrialized nations , Industrial plant emissions , Coal mining , Exports , United States--US , China",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Booming+China+Is+Buying+Up+World%27s+Coal%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-11-22&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Rosenthal%2C+Elisabeth&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
G.O.P. Gains May Not Aid Nuclear Power: [Energy],"A price of, say, $20 a ton on carbon emissions would give coal-fired power plants a handicap of about 2 cents a kilowatt-hour and natural gas-fired plants about a penny a kilowatt-hour, large sums for a commodity that sells for an average of 10 cents a kilowatt-hour. ""The business environment is a principal driver in what the future of nuclear energy is in the United States,"" Alex Flint, the senior vice president for government affairs at the industry's trade association, the Nuclear Energy Institute, said recently.",786559059,Newspapers,"Wald, Matthew L", NYTIAO," Republican Party
813940"," Copyright New York Times Company Nov 17, 2010", Feature," Nov 17, 2010",0362-4331, English, English, F.2," New York, N.Y.","Nov 17, 2010",New York Times,2010,https://search.proquest.com/docview/786559059?accountid=14902, F.2," Coal-fired power plants , Electric utilities , Energy policy , Congressional elections , Series & special reports , Nuclear energy , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=G.O.P.+Gains+May+Not+Aid+Nuclear+Power%3A+%5BEnergy%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-11-17&amp;volume=&amp;issue=&amp;spage=F.2&amp;au=Wald%2C+Matthew+L&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"In the Heartland, Still Investing in Coal: [Energy]","ON the coasts, states are limiting carbon dioxide output, banning new coal-fired power plants and building wind turbines to fend off global warming. [...] the Environmental Protection Agency will begin in January requiring large carbon dioxide sources to get permits, but there is no limit on emissions.",786540555,Newspapers,"Wald, Matthew L", NYTIAO,," Copyright New York Times Company Nov 17, 2010", Feature," Nov 17, 2010",0362-4331, English, English, F.1," New York, N.Y.","Nov 17, 2010",New York Times,2010,https://search.proquest.com/docview/786540555?accountid=14902, F.1," Electric utilities , Industrial plant emissions , Series & special reports , Coal-fired power plants , Midwest states",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=In+the+Heartland%2C+Still+Investing+in+Coal%3A+%5BEnergy%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-11-17&amp;volume=&amp;issue=&amp;spage=F.1&amp;au=Wald%2C+Matthew+L&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Reading Earth's Future in Glacial Ice: [Foreign Desk],"[...] of recent calculations that take the changes into account, many scientists now say that sea level is likely to rise perhaps three feet by 2100 -- an increase that, should it come to pass, would pose a threat to coastal regions the world over. Global warming skeptics, on the other hand, contend that any changes occurring in the ice sheets are probably due to natural climate variability, not to greenhouse gases released by humans.",763700498,Newspapers,"Gillis, Justin", NYTIAO,," Copyright New York Times Company Nov 14, 2010", News," Nov 14, 2010",0362-4331, English, English, A.1," New York, N.Y.","Nov 14, 2010",New York Times,2010,https://search.proquest.com/docview/763700498?accountid=14902, A.1," Global warming , Studies , Environmental impact , Coastal zone management , Coasts , Glaciers , Sea level , Coastal states",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Reading+Earth%27s+Future+in+Glacial+Ice%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-11-14&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Gillis%2C+Justin&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"In Global Forecast, China Looms Large as Energy User and Maker of Green Power: [Business/Financial Desk]","China's push for rapid economic development will dominate global energy markets and be the single biggest force in spurring higher oil prices and carbon emissions linked to climate change over the next quarter-century, the International Energy Agency reported on Tuesday.",763100597,Newspapers,"Krauss, Clifford", NYTIAO," International Energy Agency
928120"," Copyright New York Times Company Nov 10, 2010", News," Nov 10, 2010",0362-4331, English, English, B.3," New York, N.Y.","Nov 10, 2010",New York Times,2010,https://search.proquest.com/docview/763100597?accountid=14902, B.3," Renewable resources , Coal-fired power plants , Energy policy , Automobile industry , Industrial plant emissions , Oil fields , Economic development , Energy industry , United States--US , China",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=In+Global+Forecast%2C+China+Looms+Large+as+Energy+User+and+Maker+of+Green+Power%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-11-10&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Krauss%2C+Clifford&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Obama to Face New Foes In Global Warming Fight: [Business/Financial Desk],"The administration is moving determinedly forward on a series of actions to limit emissions of greenhouse gases and other air pollutants, to restrict some coal mining practices and to eliminate multibillion-dollar tax breaks for the oil and gas industry.",762259555,Newspapers,"Broder, John M", NYTIAO," Democratic Party
813940 , Republican Party
813940"," Copyright New York Times Company Nov 4, 2010", News," Nov 4, 2010",0362-4331, English, English, B.5," New York, N.Y.","Nov 4, 2010",New York Times,2010,https://search.proquest.com/docview/762259555?accountid=14902, B.5," Natural gas , Energy efficiency , Federal legislation , Energy policy , Global warming , United States--US , Obama, Barack",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Obama+to+Face+New+Foes+In+Global+Warming+Fight%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-11-04&amp;volume=&amp;issue=&amp;spage=B.5&amp;au=Broder%2C+John+M&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"In House Victories, Republicans Oust Old and New Democrats Alike: [National Desk]",Republicans captured the House Tuesday by ousting powerful Democratic committee chairmen as well as newcomers who faced a voter backlash after supporting an aggressive Democratic legislative agenda for the past two years.,762706117,Newspapers,"Hulse, Carl", NYTIAO,," Copyright New York Times Company Nov 3, 2010", NEWSPAPER," Nov 3, 2010",0362-4331, English, English, P.5," New York, N.Y.","Nov 3, 2010",New York Times,2010,https://search.proquest.com/docview/762706117?accountid=14902, P.1," Health care policy , Bills",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=In+House+Victories%2C+Republicans+Oust+Old+and+New+Democrats+Alike%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-11-03&amp;volume=&amp;issue=&amp;spage=P.1&amp;au=Hulse%2C+Carl&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Coal Industry Spending to Sway Next Congress: [National Desk],"Political spending by the coal industry is on track to exceed that of the 2008 cycle, when the presidency was at stake and Congress appeared determined to move forward with a national energy policy designed to address climate change by cutting back on the use of coal and petroleum.",761152709,Newspapers,"Broder, John M", NYTIAO,," Copyright New York Times Company Oct 30, 2010", News," Oct 30, 2010",0362-4331, English, English, A.12," New York, N.Y.","Oct 30, 2010",New York Times,2010,https://search.proquest.com/docview/761152709?accountid=14902, A.12," Energy policy , Coal mining , Congressional elections , Climate change , Mining accidents & safety , Emission standards , Coal industry , Lobbying , Campaign contributions , West Virginia , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Coal+Industry+Spending+to+Sway+Next+Congress%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-10-30&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Broder%2C+John+M&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Remember Renewable Energy?: [Editorial],"The Obama administration was slow to get going. [...] a little over three weeks ago, the Interior Department had approved more than 73,000 oil and gas leases since 2005, but only one offshore wind energy project and not a single solar project.",760170732,Newspapers,, NYTIAO," Department of the Interior
924120"," Copyright New York Times Company Oct 28, 2010", Editorial," Oct 28, 2010",0362-4331, English, English, A.32," New York, N.Y.","Oct 28, 2010",New York Times,2010,https://search.proquest.com/docview/760170732?accountid=14902, A.32," Alternative energy sources , Wind power , Energy policy , Natural gas , Public lands , Global warming , Solar energy , Editorials -- Alternative energy sources , United States--US , Salazar, Ken",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Remember+Renewable+Energy%3F%3A+%5BEditorial%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-10-28&amp;volume=&amp;issue=&amp;spage=A.32&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Skepticism on Climate Change Is Article of Faith for Tea Party: [National Desk],"Americans for Prosperity, a group founded and largely financed by oil industry interests, has sponsored what it calls a Regulation Reality Tour to stir up opposition to climate change legislation and federal regulation of carbon emissions.",759291351,Newspapers,"Broder, John M", NYTIAO,," Copyright New York Times Company Oct 21, 2010", News," Oct 21, 2010",0362-4331, English, English, A.1," New York, N.Y.","Oct 21, 2010",New York Times,2010,https://search.proquest.com/docview/759291351?accountid=14902, A.1," Global warming , Emissions trading , Political activism , Climate change , Congressional elections -- Indiana , United States--US , Indiana , Hill, Baron , Young, Todd",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Skepticism+on+Climate+Change+Is+Article+of+Faith+for+Tea+Party%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-10-21&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Broder%2C+John+M&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Kansans Scoff at Global Warming but Embrace Cleaner Energy: [Series],"""Don't mention global warming,"" warned Nancy Jackson, chairwoman of the Climate and Energy Project, a small nonprofit group that aims to get people to rein in the fossil fuel emissions that contribute to climate change. Many participants suggested that global warming could be explained mostly by natural earth cycles, and a vocal minority even asserted that it was a cynical hoax perpetrated by climate scientists who were greedy for grants.",758967202,Newspapers,"Kaufman, Leslie", NYTIAO,," Copyright New York Times Company Oct 19, 2010", News," Oct 19, 2010",0362-4331, English, English, A.1," New York, N.Y.","Oct 19, 2010",New York Times,2010,https://search.proquest.com/docview/758967202?accountid=14902, A.1," Fossil fuels , Climate change , Competition , Public opinion , Clean technology , Global warming , Energy conservation , Kansas",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Kansans+Scoff+at+Global+Warming+but+Embrace+Cleaner+Energy%3A+%5BSeries%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-10-19&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Kaufman%2C+Leslie&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Next Step On Policy For Climate: [Business/Financial Desk],[...] when will Congress take another shot at cap and trade? [...] how confident should we be that cap and trade will work as advertised?,757413708,Newspapers,"Leonhardt, David", NYTIAO," American Enterprise Institute for Public Policy Research , Brookings Institution
541711
541720"," Copyright New York Times Company Oct 13, 2010", Commentary," Oct 13, 2010",0362-4331, English, English, B.1," New York, N.Y.","Oct 13, 2010",New York Times,2010,https://search.proquest.com/docview/757413708?accountid=14902, B.1," Emissions trading , Environmental protection , Energy policy , Environmental policy , Government spending , Clean technology",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Next+Step+On+Policy+For+Climate%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-10-13&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Leonhardt%2C+David&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Sluggish Economy Curtails Prospects for Building Nuclear Reactors: [Business/Financial Desk],"[...] weighing on the nuclear industry is the unwillingness of Congress to pass climate change legislation that would put a price of some sort on carbon-dioxide emissions. Since nuclear power produces no carbon emissions, it would gain a competitive edge against coal and natural gas if a bill were passed.",757131823,Newspapers,"Wald, Matthew L", NYTIAO, Constellation Energy Group Inc," Copyright New York Times Company Oct 11, 2010", News," Oct 11, 2010",0362-4331, English, English, B.1," New York, N.Y.","Oct 11, 2010",New York Times,2010,https://search.proquest.com/docview/757131823?accountid=14902, B.1," Energy policy , Fees & charges , Recessions , Guaranteed loans , Business government relations , Nuclear reactors",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Sluggish+Economy+Curtails+Prospects+for+Building+Nuclear+Reactors%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-10-11&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Wald%2C+Matthew+L&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
An X-Ray Of Dysfunction: [Op-Ed],"The fact that we failed to pass an energy bill -- cap-and-trade, a carbon tax, efficiency standards, I don't care which -- is actually a reflection of a broader U.S. power failure. Entitled ""As the World Burns,"" Lizza's piece is an X-ray of the dysfunctions eating away at our future: politicians who only know how to read polls, never change them; media outlets serving political parties; special interests buying senators; mindless partisanship; an epidemic of low expectations for our government.",757090721,Newspapers,"Friedman, Thomas L", NYTIAO," Congress
921120"," Copyright New York Times Company Oct 10, 2010", Commentary," Oct 10, 2010",0362-4331, English, English, WK.8," New York, N.Y.","Oct 10, 2010",New York Times,2010,https://search.proquest.com/docview/757090721?accountid=14902, WK.8," Politics , Federal legislation , Energy policy , Clean technology , United States--US , Obama, Barack",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=An+X-Ray+Of+Dysfunction%3A+%5BOp-Ed%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2010-10-10&amp;volume=&amp;issue=&amp;spage=WK.8&amp;au=Friedman%2C+Thomas+L&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
